ID_grid,idx,ID,yearID,frac_minus2,frac_minus1,frac_current,frac_plus1,fracLag_minus2,fracLag_minus1,fracLag_current,fracLag_plus1,clust_minus2,clust_minus1,clust_current,clust_plus1,data_split
307,307,213829,2015,0,0,0,0,0.005208333333333333,0.006578947368421052,0.008152173913043478,0.006578947368421053,0,0,0,0,train
307,307,213829,2016,0,0,0,0,0.006578947368421052,0.008152173913043478,0.006578947368421053,0,0,0,0,0,train
308,308,213841,2012,0.05128205128205129,0,0.049999999999999996,0.08333333333333334,0.08653846153846155,0.041666666666666664,0.05208333333333333,0.06944444444444445,0,0,0,1,train
308,308,213841,2013,0,0.049999999999999996,0.08333333333333334,0.06578947368421052,0.041666666666666664,0.05208333333333333,0.06944444444444445,0.04769736842105263,0,0,1,0,train
308,308,213841,2014,0.049999999999999996,0.08333333333333334,0.06578947368421052,0.021739130434782608,0.05208333333333333,0.06944444444444445,0.04769736842105263,0.10597826086956522,0,1,0,1,train
308,308,213841,2015,0.08333333333333334,0.06578947368421052,0.021739130434782608,0.013157894736842106,0.06944444444444445,0.04769736842105263,0.10597826086956522,0.05345394736842106,1,0,1,0,train
308,308,213841,2016,0.06578947368421052,0.021739130434782608,0.013157894736842106,0.008849557522123895,0.04769736842105263,0.10597826086956522,0.05345394736842106,0.008849557522123895,0,1,0,0,train
309,309,213856,2012,0.07692307692307693,0.14285714285714285,0.15000000000000002,0.18055555555555555,0.09294871794871795,0.03571428571428571,0.05208333333333333,0.060763888888888895,0,0,1,1,train
309,309,213856,2013,0.14285714285714285,0.15000000000000002,0.18055555555555555,0.07894736842105263,0.03571428571428571,0.05208333333333333,0.060763888888888895,0.05263157894736842,0,1,1,0,train
309,309,213856,2014,0.15000000000000002,0.18055555555555555,0.07894736842105263,0.3586956521739131,0.05208333333333333,0.060763888888888895,0.05263157894736842,0.0625,1,1,0,1,train
309,309,213856,2015,0.18055555555555555,0.07894736842105263,0.3586956521739131,0.11842105263157895,0.060763888888888895,0.05263157894736842,0.0625,0.05098684210526317,1,0,1,1,train
309,309,213856,2016,0.07894736842105263,0.3586956521739131,0.11842105263157895,0.01769911504424779,0.05263157894736842,0.0625,0.05098684210526317,0.011061946902654869,0,1,1,0,train
310,310,213857,2012,0.025641025641025644,0.19047619047619047,0.06666666666666668,0,0.04487179487179488,0.023809523809523808,0.041666666666666664,0.05555555555555555,0,0,0,0,train
310,310,213857,2013,0.19047619047619047,0.06666666666666668,0,0,0.023809523809523808,0.041666666666666664,0.05555555555555555,0.04769736842105263,0,0,0,0,train
310,310,213857,2014,0.06666666666666668,0,0,0.021739130434782608,0.041666666666666664,0.05555555555555555,0.04769736842105263,0.046195652173913034,0,0,0,0,train
310,310,213857,2015,0,0,0.021739130434782608,0.03289473684210527,0.05555555555555555,0.04769736842105263,0.046195652173913034,0.03289473684210527,0,0,0,0,train
310,310,213857,2016,0,0.021739130434782608,0.03289473684210527,0,0.04769736842105263,0.046195652173913034,0.03289473684210527,0.004424778761061948,0,0,0,0,train
311,311,213867,2012,0.025641025641025644,0,0.03333333333333334,0.05555555555555555,0.028846153846153848,0.005952380952380952,0.008333333333333335,0.017361111111111112,0,0,0,0,test
311,311,213867,2013,0,0.03333333333333334,0.05555555555555555,0.02631578947368421,0.005952380952380952,0.008333333333333335,0.017361111111111112,0.01644736842105263,0,0,0,0,test
311,311,213867,2014,0.03333333333333334,0.05555555555555555,0.02631578947368421,0.021739130434782608,0.008333333333333335,0.017361111111111112,0.01644736842105263,0.02581521739130435,0,0,0,0,test
311,311,213867,2015,0.05555555555555555,0.02631578947368421,0.021739130434782608,0.013157894736842106,0.017361111111111112,0.01644736842105263,0.02581521739130435,0.012335526315789474,0,0,0,0,test
311,311,213867,2016,0.02631578947368421,0.021739130434782608,0.013157894736842106,0,0.01644736842105263,0.02581521739130435,0.012335526315789474,0.003318584070796461,0,0,0,0,test
312,312,213868,2012,0.025641025641025644,0,0.01666666666666667,0.027777777777777776,0.0576923076923077,0.03571428571428571,0.04583333333333334,0.03819444444444445,0,0,0,0,train
312,312,213868,2013,0,0.01666666666666667,0.027777777777777776,0.02631578947368421,0.03571428571428571,0.04583333333333334,0.03819444444444445,0.02631578947368421,0,0,0,0,train
312,312,213868,2014,0.01666666666666667,0.027777777777777776,0.02631578947368421,0.021739130434782608,0.04583333333333334,0.03819444444444445,0.02631578947368421,0.02309782608695652,0,0,0,0,train
312,312,213868,2015,0.027777777777777776,0.02631578947368421,0.021739130434782608,0.026315789473684213,0.03819444444444445,0.02631578947368421,0.02309782608695652,0.025493421052631582,0,0,0,0,train
312,312,213868,2016,0.02631578947368421,0.021739130434782608,0.026315789473684213,0.008849557522123895,0.02631578947368421,0.02309782608695652,0.025493421052631582,0.004424778761061948,0,0,0,0,train
313,313,213869,2012,0.025641025641025644,0,0,0,0.04166666666666667,0.011904761904761904,0.035416666666666666,0.043402777777777776,0,0,0,0,train
313,313,213869,2013,0,0,0,0,0.011904761904761904,0.035416666666666666,0.043402777777777776,0.03782894736842105,0,0,0,0,train
